표준버스정류장ID,노선번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수
121000093,N64,서초동유원아파트(00104),0,0,0,0,16,5,11,7,0,0,0,0
121000093,N64,서초동유원아파트(00018),17,7,20,12,0,0,0,0,0,0,0,0
121000093,N61,서초동유원아파트(00149),0,0,0,0,0,0,2,25,8,80,2,13
121000094,N64,지하철2호선교대역4번출구(00019),32,11,64,12,0,0,0,0,0,0,0,0
121000094,N61,지하철2호선교대역4번출구(00150),0,0,0,0,0,0,17,33,14,73,9,26
121000094,N75,지하철2호선교대역4번출구(00146),0,0,0,0,0,0,9,28,13,40,2,9
121000094,N61,지하철2호선교대역4번출구(00056),0,1,92,98,41,60,30,13,0,0,0,0
121000094,N64,지하철2호선교대역4번출구(00105),0,0,0,0,36,22,23,12,0,0,0,0
121000094,N75,지하철2호선교대역4번출구(00061),21,41,39,73,23,54,7,9,0,0,0,0
121000107,N75,논현역7번출구(00120),0,0,0,0,101,92,120,105,77,75,0,0
121000107,N75,논현역7번출구(00033),134,80,139,125,69,39,0,0,0,0,0,0
121000114,N75,논현역6번출구(00055),91,36,148,254,141,150,1,6,0,0,0,0
121000114,N75,논현역6번출구(00140),0,0,0,0,0,0,104,119,78,81,41,42
121000152,N75,방배동신동아아파트(00067),5,9,5,21,6,35,1,12,0,0,0,0
121000152,N61,방배동신동아아파트(00156),0,0,0,0,0,0,1,12,2,29,1,2
121000152,N61,방배동신동아아파트(00062),0,0,9,39,5,28,1,20,0,0,0,0
121000152,N75,방배동신동아아파트(00152),0,0,0,0,0,0,0,14,3,6,0,8
121000168,N75,경남임광아파트(00020),8,39,11,39,0,0,0,0,0,0,0,0
121000168,N61,경남임광아파트(00125),0,0,0,0,5,7,10,28,2,23,0,0
121000168,N75,경남임광아파트(00107),0,0,1,2,6,39,0,25,0,2,0,0
121000168,N61,경남임광아파트(00031),20,36,24,41,8,20,0,0,0,0,0,0
121000169,N61,방배그랑자이아파트(00158),0,0,0,0,0,0,7,4,4,21,0,9
121000169,N75,방배그랑자이아파트(00069),11,2,9,10,4,11,2,3,0,0,0,0
121000169,N75,방배그랑자이아파트(00154),0,0,0,0,0,0,4,2,1,4,4,6
121000169,N61,방배그랑자이아파트(00064),0,0,23,17,12,10,3,4,0,0,0,0
121000170,N75,서울지방법무사회(00021),26,4,46,25,0,0,0,0,0,0,0,0
121000170,N61,서울지방법무사회(00126),0,0,0,0,8,1,34,38,31,35,0,0
121000170,N61,서울지방법무사회(00032),38,13,71,55,32,15,0,0,0,0,0,0
121000170,N75,서울지방법무사회(00108),0,0,0,0,55,22,29,18,4,4,0,0
121000171,N61,현대멤피스2차아파트(00063),0,0,117,58,68,44,15,19,0,0,0,0
121000171,N61,현대멤피스2차아파트(00157),0,0,0,0,0,0,20,22,46,31,4,5
121000171,N75,현대멤피스2차아파트(00068),31,15,58,43,55,33,13,9,0,0,0,0
121000171,N75,현대멤피스2차아파트(00153),0,0,0,0,0,0,14,12,14,30,5,29
121000172,N75,신동아아파트앞(00109),0,0,0,0,12,4,5,15,0,11,0,0
121000172,N75,신동아아파트앞(00022),5,6,17,8,0,0,0,0,0,0,0,0
121000172,N61,신동아아파트앞(00033),9,6,19,20,8,8,0,0,0,0,0,0
121000172,N61,신동아아파트앞(00127),0,0,0,0,4,1,11,12,34,55,1,0
121000179,N75,성뒤마을.교육연수원(00070),0,5,2,14,3,6,2,3,0,0,0,0
121000179,N61,성뒤마을.교육연수원(00159),0,0,0,0,0,0,5,14,9,28,1,4
121000179,N75,성뒤마을.교육연수원(00155),0,0,0,0,0,0,4,3,4,9,0,3
121000179,N61,성뒤마을.교육연수원(00065),0,0,5,19,13,8,3,2,0,0,0,0
121000181,N61,대항병원(00161),0,0,0,0,0,0,8,58,19,54,4,38
121000181,N75,대항병원(00072),4,4,17,50,4,48,2,19,0,0,0,0
121000181,N61,대항병원(00067),0,0,31,122,18,133,8,28,0,0,0,0
121000181,N75,대항병원(00157),0,0,0,0,0,0,6,29,13,43,5,28
121000182,N61,대항병원(00028),79,43,121,42,30,7,0,0,0,0,0,0
121000182,N61,대항병원(00122),0,0,0,0,27,9,140,20,22,19,0,0
121000182,N75,대항병원(00104),0,0,10,5,42,9,38,11,8,8,0,0
121000182,N75,대항병원(00017),32,11,55,16,0,0,0,0,0,0,0,0
121000183,N61,방배동래미안타워.동덕여중고(00029),14,12,9,11,5,7,0,0,0,0,0,0
121000183,N61,방배동래미안타워.동덕여중고(00123),0,0,0,0,1,1,6,4,3,5,0,0
121000183,N75,방배동래미안타워.동덕여중고(00105),0,0,1,1,10,3,3,13,1,1,0,0
121000183,N75,방배동래미안타워.동덕여중고(00018),4,4,8,6,0,0,0,0,0,0,0,0
121000184,N75,성뒤마을.교육연수원(00106),0,0,0,0,0,4,0,7,3,2,0,0
121000184,N61,성뒤마을.교육연수원(00124),0,0,0,0,1,0,2,4,1,9,0,5
121000184,N75,성뒤마을.교육연수원(00019),0,3,0,2,0,0,0,0,0,0,0,0
121000184,N61,성뒤마을.교육연수원(00030),2,7,3,11,1,5,0,0,0,0,0,0
121000194,N37,양재역.양재1동민원분소(00090),0,0,0,0,13,36,47,117,39,94,0,0
121000194,N37,양재역.양재1동민원분소(00035),5,9,42,59,35,78,0,0,0,0,0,0
121000227,N64,구룡사앞(00166),0,0,0,0,0,0,0,16,0,11,0,2
121000227,N64,구룡사앞(00165),0,0,0,0,0,0,0,31,0,18,0,11
121000227,N64,구룡사앞(00086),0,0,4,29,4,43,2,23,0,0,0,0
121000262,N64,강남역8번출구(00073),0,0,59,223,38,205,0,0,0,0,0,0
121000262,N64,강남역8번출구(00152),0,0,0,0,0,0,20,78,23,112,0,0
121000262,N64,강남역8번출구(00153),0,0,0,0,0,0,8,53,6,54,0,0
121000262,N61,강남역8번출구(00042),137,123,364,226,185,144,0,0,0,0,0,0
121000262,N61,강남역8번출구(00136),0,0,0,0,0,0,190,304,103,394,19,146
121000263,N61,방배동래미안타워.동덕여중고(00160),0,0,0,0,0,0,5,22,9,22,4,25
121000263,N75,방배동래미안타워.동덕여중고(00156),0,0,0,0,0,0,6,8,12,6,2,18
121000263,N75,방배동래미안타워.동덕여중고(00071),1,2,6,15,3,7,3,2,0,0,0,0
121000263,N61,방배동래미안타워.동덕여중고(00066),0,0,5,31,3,28,2,10,0,0,0,0
121000289,N64,염곡동구룡사(00088),0,0,6,0,2,2,3,1,0,0,0,0
121000289,N64,염곡동구룡사(00002),1,0,1,0,0,0,0,0,0,0,0,0
121000299,N64,도로교통공단서울지부.코트라(00087),0,0,21,4,53,31,18,26,0,0,0,0
121000299,N64,도로교통공단서울지부.코트라(00166),0,0,0,0,0,0,0,25,0,30,0,28
121000299,N64,도로교통공단서울지부.코트라(00167),0,0,0,0,0,0,0,12,1,10,0,16
121000302,N75,반포대교남단.한강시민공원입구(00052),54,94,89,98,79,70,0,0,0,0,0,0
121000302,N75,반포대교남단.한강시민공원입구(00137),0,0,0,0,1,4,41,35,12,55,2,7
121000303,N75,반포대교남단.한강시민공원입구(00036),87,33,96,43,59,13,0,0,0,0,0,0
121000303,N75,반포대교남단.한강시민공원입구(00123),0,0,0,0,55,27,84,24,42,18,0,0
121000304,N64,이수역5번출구(00064),0,0,163,42,88,39,0,0,0,0,0,0
121000304,N64,이수역5번출구(00143),0,0,0,0,0,0,41,19,16,24,0,0
121000304,N64,이수역5번출구(00144),0,0,0,0,0,0,16,9,10,16,0,0
121000305,N64,방배초등학교(00065),0,0,17,17,6,19,0,0,0,0,0,0
121000305,N64,방배초등학교(00144),0,0,0,0,0,0,17,12,8,2,0,0
121000305,N64,방배초등학교(00145),0,0,0,0,0,0,4,3,2,1,0,0
121000306,N64,방배고개(00066),0,0,22,51,5,43,0,0,0,0,0,0
121000306,N64,방배고개(00145),0,0,0,0,0,0,8,34,8,22,0,0
121000306,N64,방배고개(00146),0,0,0,0,0,0,2,10,1,13,0,0
121000309,N64,내방역(00022),245,56,83,89,0,0,0,0,0,0,0,0
121000309,N64,내방역(00108),0,0,0,0,79,105,73,62,0,0,0,0
121000310,N64,방배고개(00023),6,21,13,30,0,0,0,0,0,0,0,0
121000310,N64,방배고개(00109),0,0,0,0,5,64,5,35,0,0,0,0
121000311,N64,이수역(00110),0,0,0,0,70,110,18,66,0,0,0,0
121000311,N64,이수역(00024),40,52,107,117,0,0,0,0,0,0,0,0
121001315,N15,사당역(00003),331,7,237,1,0,0,0,0,0,0,0,0
121001315,N15,사당역(00078),0,0,135,1,221,2,173,4,0,0,0,0
121001327,N64,내방역1번출구(00146),0,0,0,0,0,0,52,42,86,43,0,0
121001327,N64,내방역1번출구(00067),0,0,182,62,91,39,0,0,0,0,0,0
121001327,N64,내방역1번출구(00147),0,0,0,0,0,0,17,15,42,9,0,0
121001328,N64,대법원앞(00107),0,0,0,0,32,47,28,31,0,0,0,0
121001328,N64,대법원앞(00021),52,24,58,37,0,0,0,0,0,0,0,0
121001329,N64,서리풀문화광장(00068),0,0,10,26,11,20,0,0,0,0,0,0
121001329,N64,서리풀문화광장(00147),0,0,0,0,0,0,5,83,2,59,0,0
121001329,N64,서리풀문화광장(00148),0,0,0,0,0,0,0,12,1,19,0,0
122000066,N61,영동교입구.청담자이아파트(00148),0,0,0,0,0,0,229,107,124,69,16,14
122000066,N61,영동교입구.청담자이아파트(00054),51,19,282,234,250,157,75,31,0,0,0,0
122000067,N61,영동교입구(00136),0,0,0,0,20,28,231,377,79,352,13,70
122000067,N61,영동교입구(00042),99,181,215,301,262,367,0,0,0,0,0,0
122000068,N61,청담역.경기고교(00043),58,38,62,49,33,47,0,0,0,0,0,0
122000068,N61,청담역.경기고교(00137),0,0,0,0,3,5,89,126,24,162,3,80
122000069,N61,우리은행청담지점.청담삼익아파트(00053),13,14,46,104,62,94,3,7,0,0,0,0
122000069,N61,우리은행청담지점.청담삼익아파트(00147),0,0,0,0,0,0,65,55,18,59,10,8
122000085,N61,청담역.경기고교(00052),1,5,14,45,15,35,1,1,0,0,0,0
122000085,N61,청담역.경기고교(00146),0,0,0,0,0,0,13,40,29,32,7,26
122000086,N61,봉은사.삼성1파출소앞(00138),0,0,0,0,0,0,22,42,20,120,5,45
122000086,N61,봉은사.삼성1파출소앞(00044),20,28,33,45,48,36,0,0,0,0,0,0
122000089,N61,봉은사역3번출구.삼성1파출소(00051),28,14,162,73,79,59,0,4,0,0,0,0
122000089,N61,봉은사역3번출구.삼성1파출소(00145),0,0,0,0,0,0,37,25,46,97,55,95
122000093,N31,강남경찰서면허시험장(00035),4,47,2,79,6,76,0,0,0,0,0,0
122000093,N31,강남경찰서면허시험장(00105),0,0,0,0,4,55,4,94,1,29,0,0
122000093,N13,강남경찰서면허시험장(00091),0,0,0,0,9,146,11,157,3,15,0,0
122000093,N13,강남경찰서면허시험장(00015),23,86,11,217,0,0,0,0,0,0,0,0
122000094,N61,삼성역7번출구(00050),18,6,295,33,231,30,2,0,0,0,0,0
122000094,N61,삼성역7번출구(00144),0,0,0,0,0,0,143,28,75,57,45,88
122000095,N61,무역센터(00139),0,0,0,0,0,0,30,57,15,159,1,23
122000095,N61,무역센터(00045),191,39,113,55,51,34,0,0,0,0,0,0
122000098,N31,한국무역센터.삼성역(00106),0,0,0,0,32,52,67,112,13,46,0,0
122000098,N61,한국무역센터.삼성역(00046),215,81,380,224,280,188,0,0,0,0,0,0
122000098,N31,한국무역센터.삼성역(00036),109,65,48,102,36,52,0,0,0,0,0,0
122000098,N13,한국무역센터.삼성역(00092),0,0,0,0,103,125,73,136,5,27,0,0
122000098,N13,한국무역센터.삼성역(00016),238,106,168,160,0,0,0,0,0,0,0,0
122000098,N61,한국무역센터.삼성역(00140),0,0,0,0,0,0,234,199,128,308,6,93
122000114,N61,포스코건너편(00047),91,51,233,195,247,174,0,0,0,0,0,0
122000114,N31,포스코건너편(00107),0,0,0,0,40,78,65,144,12,127,0,0
122000114,N61,포스코건너편(00141),0,0,0,0,0,0,261,324,180,238,6,62
122000114,N13,포스코건너편(00093),0,0,0,0,113,155,155,161,21,25,0,0
122000114,N13,포스코건너편(00017),203,79,173,227,2,2,0,0,0,0,0,0
122000114,N31,포스코건너편(00037),83,69,73,155,46,98,0,0,0,0,0,0
122000115,N61,선릉역(00142),0,0,0,0,0,0,342,247,173,252,12,36
122000115,N61,선릉역(00048),183,49,437,178,349,182,0,0,0,0,0,0
122000115,N31,선릉역(00108),0,0,0,0,71,46,88,78,91,95,0,0
122000115,N31,선릉역(00038),103,40,155,123,117,68,0,0,0,0,0,0
122000115,N13,선릉역(00094),0,0,0,0,167,112,214,126,78,33,0,0
122000115,N13,선릉역(00018),406,70,335,170,4,6,0,0,0,0,0,0
122000116,N37,도곡역2번출구.동부센트레빌(00075),0,0,0,0,47,11,24,2,0,0,0,0
122000116,N37,도곡역2번출구.동부센트레빌(00018),45,9,68,21,0,0,0,0,0,0,0,0
122000123,N37,대치역1번출구(00016),82,12,97,16,0,0,0,0,0,0,0,0
122000123,N37,대치역1번출구(00073),0,0,0,0,58,7,29,7,0,0,0,0
122000124,N37,래미안대치팰리스(00017),17,11,44,13,0,0,0,0,0,0,0,0
122000124,N37,래미안대치팰리스(00074),0,0,0,0,25,4,7,1,0,0,0,0
122000125,N37,도곡역3번출구(00094),0,0,0,0,0,0,7,20,33,32,0,0
122000125,N37,도곡역3번출구(00039),0,0,38,26,30,27,0,0,0,0,0,0
122000126,N37,대치동우성아파트(00095),0,0,0,0,0,1,2,17,2,11,0,0
122000126,N37,대치동우성아파트(00040),0,0,5,13,4,18,0,0,0,0,0,0
122000127,N37,대치역8번출구(00041),0,0,11,26,17,29,0,0,0,0,0,0
122000127,N37,대치역8번출구(00096),0,0,0,0,0,0,27,29,27,32,0,0
122000134,N37,은마아파트(00015),34,15,63,38,0,0,0,0,0,0,0,0
122000134,N37,은마아파트(00072),0,0,0,0,43,15,29,8,0,0,0,0
122000135,N37,대치동미도아파트(00097),0,0,0,0,0,0,2,22,28,24,0,0
122000135,N37,대치동미도아파트(00042),0,0,3,16,11,33,0,0,0,0,0,0
122000148,N31,무역센터.삼성역(00115),0,0,0,0,0,0,103,56,21,40,12,13
122000148,N61,무역센터.삼성역(00143),0,0,0,0,0,0,73,48,101,147,13,115
122000148,N31,무역센터.삼성역(00039),33,12,149,47,75,32,0,0,0,0,0,0
122000148,N13,무역센터.삼성역(00062),0,1,165,51,211,69,0,0,0,0,0,0
122000148,N13,무역센터.삼성역(00132),0,0,0,0,0,0,97,34,107,52,24,16
122000148,N61,무역센터.삼성역(00049),28,23,211,47,175,76,0,0,0,0,0,0
122000156,N31,선릉역(00037),43,28,146,150,96,100,0,0,0,0,0,0
122000156,N31,선릉역(00113),0,0,0,0,0,0,200,212,115,111,3,3
122000156,N61,선릉역(00141),0,0,0,0,0,0,366,306,245,326,82,93
122000156,N13,선릉역(00060),3,7,144,200,203,342,0,0,0,0,0,0
122000156,N13,선릉역(00130),0,0,0,0,0,0,194,214,185,192,26,35
122000156,N61,선릉역(00047),130,69,370,228,305,305,0,0,0,0,0,0
122000157,N31,포스코빌딩(00038),16,20,65,57,27,35,0,0,0,0,0,0
122000157,N61,포스코빌딩(00048),77,28,238,87,207,106,0,0,0,0,0,0
122000157,N31,포스코빌딩(00114),0,0,0,0,0,0,58,115,87,31,8,4
122000157,N13,포스코빌딩(00061),0,0,67,67,123,138,0,0,0,0,0,0
122000157,N13,포스코빌딩(00131),0,0,0,0,0,0,96,79,114,98,11,29
122000157,N61,포스코빌딩(00142),0,0,0,0,0,0,155,118,210,194,24,56
122000174,N31,서울상록회관.한국기술센터(00039),40,31,66,104,79,74,0,0,0,0,0,0
122000174,N61,서울상록회관.한국기술센터(00049),41,56,215,247,215,169,0,0,0,0,0,0
122000174,N31,서울상록회관.한국기술센터(00109),0,0,0,0,52,37,63,41,48,102,0,0
122000174,N13,서울상록회관.한국기술센터(00095),0,0,0,0,153,118,174,85,35,14,0,0
122000174,N13,서울상록회관.한국기술센터(00019),132,106,184,144,10,7,0,0,0,0,0,0
122000174,N61,서울상록회관.한국기술센터(00143),0,0,0,0,0,0,210,220,104,143,29,48
122000177,N31,아가방빌딩.하나은행(00110),0,0,0,0,41,72,51,67,60,150,0,0
122000177,N61,아가방빌딩.하나은행(00050),41,54,187,293,146,230,0,0,0,0,0,0
122000177,N64,아가방빌딩.하나은행(00013),178,64,165,64,0,0,0,0,0,0,0,0
122000177,N31,아가방빌딩.하나은행(00040),40,59,137,161,65,102,0,0,0,0,0,0
122000177,N13,아가방빌딩.하나은행(00096),0,0,0,0,131,146,143,118,14,48,0,0
122000177,N61,아가방빌딩.하나은행(00144),0,0,0,0,0,0,227,170,166,228,56,74
122000177,N13,아가방빌딩.하나은행(00020),177,157,194,194,24,21,0,0,0,0,0,0
122000177,N64,아가방빌딩.하나은행(00099),0,0,121,36,448,127,248,44,0,0,0,0
122000180,N61,역삼역4번출구(00051),62,41,238,179,159,164,0,0,0,0,0,0
122000180,N61,역삼역4번출구(00145),0,0,0,0,0,0,105,156,140,207,38,86
122000180,N31,역삼역4번출구(00111),0,0,0,0,12,10,38,56,38,57,0,0
122000180,N64,역삼역4번출구(00014),114,18,48,13,0,0,0,0,0,0,0,0
122000180,N64,역삼역4번출구(00100),0,0,31,2,99,27,62,18,0,0,0,0
122000180,N13,역삼역4번출구(00097),0,0,0,0,79,75,79,98,10,21,0,0
122000180,N13,역삼역4번출구(00021),208,111,119,81,32,26,0,0,0,0,0,0
122000180,N31,역삼역4번출구(00041),29,44,71,106,43,40,0,0,0,0,0,0
122000181,N64,강남역12번출구(00101),0,0,11,2,338,42,205,31,0,0,0,0
122000181,N61,강남역12번출구(00052),115,68,473,326,361,232,0,0,0,0,0,0
122000181,N31,강남역12번출구(00112),0,0,0,0,15,15,92,106,97,96,0,0
122000181,N64,강남역12번출구(00015),240,32,154,24,0,0,0,0,0,0,0,0
122000181,N31,강남역12번출구(00042),31,78,126,202,57,95,0,0,0,0,0,0
122000181,N13,강남역12번출구(00098),0,0,0,0,154,111,225,130,24,27,0,0
122000181,N13,강남역12번출구(00022),182,225,198,175,77,41,0,0,0,0,0,0
122000181,N61,강남역12번출구(00146),0,0,0,0,0,0,239,208,215,182,41,72
122000184,N64,강남역1번출구.역삼세무서(00074),0,0,74,250,85,214,3,8,0,0,0,0
122000184,N31,강남역1번출구.역삼세무서(00109),0,0,0,0,21,15,202,223,108,166,0,0
122000184,N64,강남역1번출구.역삼세무서(00153),0,0,0,0,0,0,40,164,43,114,0,0
122000184,N31,강남역1번출구.역삼세무서(00033),84,47,329,128,138,110,0,0,0,0,0,0
122000184,N61,강남역1번출구.역삼세무서(00137),0,0,0,0,0,0,611,310,287,332,57,50
122000184,N61,강남역1번출구.역삼세무서(00043),283,138,755,212,531,130,0,0,0,0,0,0
122000184,N13,강남역1번출구.역삼세무서(00056),47,38,289,194,373,299,0,0,0,0,0,0
122000184,N13,강남역1번출구.역삼세무서(00126),0,0,0,0,4,1,250,285,227,188,20,13
122000184,N64,강남역1번출구.역삼세무서(00154),0,0,0,0,0,0,18,69,14,64,0,0
122000185,N64,역삼역.포스코타워역삼(00154),0,0,0,0,0,0,17,106,25,120,0,3
122000185,N64,역삼역.포스코타워역삼(00075),0,0,29,128,29,122,2,12,0,0,0,0
122000185,N31,역삼역.포스코타워역삼(00034),38,16,76,67,46,48,0,0,0,0,0,0
122000185,N31,역삼역.포스코타워역삼(00110),0,0,0,0,6,3,99,65,64,89,0,0
122000185,N13,역삼역.포스코타워역삼(00057),16,24,72,114,123,171,0,0,0,0,0,0
122000185,N61,역삼역.포스코타워역삼(00138),0,0,0,0,0,0,212,224,175,244,36,46
122000185,N13,역삼역.포스코타워역삼(00127),0,0,0,0,2,0,110,93,143,123,20,21
122000185,N64,역삼역.포스코타워역삼(00155),0,0,0,0,0,0,4,38,6,62,0,0
122000185,N61,역삼역.포스코타워역삼(00044),84,71,215,100,202,93,0,0,0,0,0,0
122000192,N64,역삼2동주민센터.대림역삼아파트(00097),0,0,13,3,20,2,19,3,0,0,0,0
122000192,N64,역삼2동주민센터.대림역삼아파트(00011),69,4,19,4,0,0,0,0,0,0,0,0
122000193,N64,래미안그레이튼아파트(00157),0,0,0,0,0,0,0,5,3,52,0,4
122000193,N64,래미안그레이튼아파트(00078),0,0,6,39,2,39,3,8,0,0,0,0
122000193,N64,래미안그레이튼아파트(00158),0,0,0,0,0,0,0,5,0,20,0,0
122000194,N64,역삼자이아파트(00098),0,0,46,22,79,33,33,7,0,0,0,0
122000194,N64,역삼자이아파트(00012),44,16,51,10,0,0,0,0,0,0,0,0
122000195,N64,역삼동성당.역삼자이아파트(00077),0,0,28,30,24,48,7,11,0,0,0,0
122000195,N64,역삼동성당.역삼자이아파트(00156),0,0,0,0,0,0,14,20,9,40,1,1
122000195,N64,역삼동성당.역삼자이아파트(00157),0,0,0,0,0,0,6,6,3,20,0,0
122000201,N61,대한사회복지회(00139),0,0,0,0,0,0,223,243,148,277,51,37
122000201,N64,대한사회복지회(00076),0,0,24,105,31,148,13,23,0,0,0,0
122000201,N31,대한사회복지회(00035),21,37,77,97,63,46,0,0,0,0,0,0
122000201,N61,대한사회복지회(00045),42,79,153,126,251,126,0,0,0,0,0,0
122000201,N31,대한사회복지회(00111),0,0,0,0,0,0,104,107,104,69,0,0
122000201,N13,대한사회복지회(00058),8,27,65,125,150,206,0,0,0,0,0,0
122000201,N13,대한사회복지회(00128),0,0,0,0,0,2,120,143,99,141,21,24
122000201,N64,대한사회복지회(00155),0,0,0,0,0,0,27,79,50,118,2,4
122000201,N64,대한사회복지회(00156),0,0,0,0,0,0,8,35,13,54,0,0
122000202,N31,한국자산신탁.센터필드(00112),0,0,0,0,0,0,89,115,89,58,0,0
122000202,N31,한국자산신탁.센터필드(00036),12,26,68,78,49,38,0,0,0,0,0,0
122000202,N61,한국자산신탁.센터필드(00046),33,38,194,105,179,114,0,0,0,0,0,0
122000202,N61,한국자산신탁.센터필드(00140),0,0,0,0,0,0,144,205,145,188,10,88
122000202,N13,한국자산신탁.센터필드(00059),6,9,57,100,126,152,0,0,0,0,0,0
122000202,N13,한국자산신탁.센터필드(00129),0,0,0,0,0,0,88,105,61,96,8,25
122000212,N37,매봉삼성아파트SK리더스뷰(00077),0,0,0,0,34,26,24,16,0,0,0,0
122000212,N37,매봉삼성아파트SK리더스뷰(00020),41,13,94,56,0,0,0,0,0,0,0,0
122000213,N37,매봉역양재최의원(00078),0,0,0,0,44,28,44,16,0,0,0,0
122000213,N37,매봉역양재최의원(00021),40,15,69,79,0,0,0,0,0,0,0,0
122000214,N37,양재역말죽거리.강남베드로병원(00079),0,0,0,0,78,29,75,24,0,0,0,0
122000214,N37,양재역말죽거리.강남베드로병원(00022),69,30,77,79,0,0,0,0,0,0,0,0
122000219,N37,매봉역(00091),0,0,0,0,7,10,35,64,13,23,0,0
122000219,N37,매봉역(00036),2,7,23,43,22,49,0,0,0,0,0,0
122000220,N37,도곡개포한신아파트(00092),0,0,0,0,1,2,11,27,8,48,0,0
122000220,N37,도곡개포한신아파트(00037),0,0,6,15,7,18,0,0,0,0,0,0
122000221,N64,개포한신.우성4차아파트(00080),0,0,15,26,15,30,7,7,0,0,0,0
122000221,N64,개포한신.우성4차아파트(00160),0,0,0,0,0,0,1,8,5,2,1,0
122000221,N64,개포한신.우성4차아파트(00159),0,0,0,0,0,0,4,8,12,17,6,3
122000222,N64,우성캐릭터빌아파트(00009),19,1,46,3,0,0,0,0,0,0,0,0
122000222,N64,우성캐릭터빌아파트(00095),0,0,29,2,60,1,15,1,0,0,0,0
122000223,N37,군인공제회관(00093),0,0,0,0,0,0,15,13,13,11,0,0
122000223,N37,군인공제회관(00038),1,2,7,13,12,14,0,0,0,0,0,0
122000225,N37,숙명여고(00076),0,0,0,0,40,5,16,6,0,0,0,0
122000225,N37,숙명여고(00019),23,6,74,15,0,0,0,0,0,0,0,0
122000234,N64,개포파크빌리지(00091),0,0,9,0,12,1,0,2,0,0,0,0
122000234,N64,개포파크빌리지(00005),4,1,4,1,0,0,0,0,0,0,0,0
122000235,N64,구룡초교사거리(00093),0,0,39,1,56,3,19,0,0,0,0,0
122000235,N64,구룡초교사거리(00007),34,0,49,1,0,0,0,0,0,0,0,0
122000236,N64,현대아파트경남아파트(00008),18,1,12,0,0,0,0,0,0,0,0,0
122000236,N64,현대아파트경남아파트(00094),0,0,14,0,14,0,6,1,0,0,0,0
122000256,N37,개원중학교.대모산입구역2번출구(00043),0,0,5,47,1,110,0,0,0,0,0,0
122000256,N37,개원중학교.대모산입구역2번출구(00098),0,0,0,0,0,0,3,95,5,40,0,0
