표준버스정류장ID,노선번호,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,정류소명,X좌표,Y좌표,매칭된지하철역,역과거리(m)
107000024,N31,0,0,0,0,0,0,0,9,1,140,0,65,고려대사범대학부속고등학교,127.002378,37.607888,신설동,4201.6950264595425
107000024,N31,0,0,3,118,3,252,0,88,0,0,0,0,고려대사범대학부속고등학교,127.002378,37.607888,신설동,4201.6950264595425
107000025,N31,0,0,0,0,15,3,7,1,0,0,0,0,봉국사,127.008008,37.60571,신설동,3765.086819630652
107000025,N31,3,0,5,1,0,0,0,0,0,0,0,0,봉국사,127.008008,37.60571,신설동,3765.086819630652
107000026,N31,0,0,6,65,5,133,3,38,0,0,0,0,봉국사,127.007657,37.606138,신설동,3821.057148234808
107000026,N31,0,0,0,0,0,0,1,12,0,63,0,47,봉국사,127.007657,37.606138,신설동,3821.057148234808
107000027,N31,0,0,0,0,95,16,88,9,0,0,0,0,정릉2동주민센터,127.011258,37.604593,신설동,3542.5206853051745
107000027,N31,50,1,56,1,0,0,0,0,0,0,0,0,정릉2동주민센터,127.011258,37.604593,신설동,3542.5206853051745
107000028,N31,0,0,0,0,0,0,6,29,5,71,3,43,정릉2동주민센터,127.0112,37.604978,신설동,3584.391627195282
107000028,N31,0,0,7,95,6,241,5,119,0,0,0,0,정릉2동주민센터,127.0112,37.604978,신설동,3584.391627195282
107000038,N51,0,0,0,0,0,0,3,13,3,31,13,10,KT월곡지사,127.034373,37.602447,용두(동대문구청),3173.1757058281223
107000038,N51,0,0,6,27,14,52,4,25,0,0,0,0,KT월곡지사,127.034373,37.602447,용두(동대문구청),3173.1757058281223
107000039,N51,0,0,0,0,16,20,8,19,26,4,0,0,KT월곡지사,127.034699,37.603029,용두(동대문구청),3234.6191601944447
107000039,N51,9,20,17,10,0,0,0,0,0,0,0,0,KT월곡지사,127.034699,37.603029,용두(동대문구청),3234.6191601944447
107000040,N51,0,0,0,0,0,0,8,19,28,27,5,27,종암SK아파트,127.037613,37.602052,용두(동대문구청),3112.4325785664178
107000040,N51,0,0,0,35,13,58,8,30,0,0,0,0,종암SK아파트,127.037613,37.602052,용두(동대문구청),3112.4325785664178
107000041,N51,29,7,25,18,0,0,0,0,0,0,0,0,성북구보건소,127.039162,37.602583,용두(동대문구청),3172.419088966175
107000041,N51,0,0,0,0,28,5,25,4,65,1,0,0,성북구보건소,127.039162,37.602583,용두(동대문구청),3172.419088966175
107000042,N51,0,0,0,0,0,0,2,53,7,60,2,51,월곡역,127.041452,37.60163,용두(동대문구청),3079.4646400453403
107000042,N51,0,0,5,83,16,162,7,95,0,0,0,0,월곡역,127.041452,37.60163,용두(동대문구청),3079.4646400453403
107000043,N51,42,12,71,35,0,0,0,0,0,0,0,0,월곡역,127.042348,37.603073,용두(동대문구청),3247.0886267370643
107000043,N51,0,0,0,0,52,33,15,17,13,3,0,0,월곡역,127.042348,37.603073,용두(동대문구청),3247.0886267370643
107000044,N51,0,0,0,0,0,0,5,23,18,37,6,41,동덕여대앞,127.0428338902,37.6030027838,용두(동대문구청),3244.5862383475746
107000044,N51,0,0,4,37,13,84,4,40,0,0,0,0,동덕여대앞,127.0428338902,37.6030027838,용두(동대문구청),3244.5862383475746
107000045,N51,0,0,2,23,5,49,0,28,0,0,0,0,한국과학기술연구원입구,127.047274,37.605587,용두(동대문구청),3596.7160444669917
107000045,N51,0,0,0,0,0,0,3,22,1,26,0,20,한국과학기술연구원입구,127.047274,37.605587,용두(동대문구청),3596.7160444669917
107000046,N51,17,0,18,19,0,0,0,0,0,0,0,0,상월곡역,127.046447,37.605489,용두(동대문구청),3570.343541340001
107000046,N51,0,0,0,0,36,14,21,1,27,0,0,0,상월곡역,127.046447,37.605489,용두(동대문구청),3570.343541340001
107000047,N51,0,0,3,6,8,46,2,28,0,0,0,0,월곡중학교,127.049787,37.606895,용두(동대문구청),3792.5540227405168
107000047,N51,0,0,0,0,0,0,1,15,4,36,16,15,월곡중학교,127.049787,37.606895,용두(동대문구청),3792.5540227405168
107000048,N51,5,8,9,16,0,0,0,0,0,0,0,0,월곡중학교,127.049235,37.606968,용두(동대문구청),3787.4123560828393
107000048,N51,0,0,0,0,5,5,28,11,1,0,0,0,월곡중학교,127.049235,37.606968,용두(동대문구청),3787.4123560828393
107000049,N51,0,0,0,0,0,0,3,30,21,55,1,16,새석관시장,127.053096,37.608644,용두(동대문구청),4065.2475684204533
107000049,N51,0,0,0,13,4,49,1,45,0,0,0,0,새석관시장,127.053096,37.608644,용두(동대문구청),4065.2475684204533
107000050,N51,0,0,0,0,24,9,41,11,1,2,0,0,새석관시장,127.052105,37.608448,용두(동대문구청),4016.8973389601465
107000050,N51,5,0,15,7,0,0,0,0,0,0,0,0,새석관시장,127.052105,37.608448,용두(동대문구청),4016.8973389601465
107000051,N13,0,0,0,0,0,0,22,76,18,127,15,34,돌곶이역,127.058482,37.611453,용두(동대문구청),4528.29568427331
107000051,N13,1,1,65,161,40,160,6,12,0,0,0,0,돌곶이역,127.058482,37.611453,용두(동대문구청),4528.29568427331
107000052,N51,19,21,84,27,0,0,0,0,0,0,0,0,돌곶이역,127.0562084808,37.6105861206,용두(동대문구청),4362.673203160006
107000052,N51,0,0,0,0,92,13,88,16,0,0,0,0,돌곶이역,127.0562084808,37.6105861206,용두(동대문구청),4362.673203160006
107000053,N13,18,14,28,51,0,0,0,0,0,0,0,0,장위동동원베네스트.온누리병원,127.058969,37.612043,용두(동대문구청),4605.494065886077
107000053,N13,0,0,0,0,8,58,6,10,4,18,0,0,장위동동원베네스트.온누리병원,127.058969,37.612043,용두(동대문구청),4605.494065886077
107000054,N13,0,0,0,0,0,0,8,62,4,106,4,22,석관동주민센터,127.061917,37.613393,용두(동대문구청),4850.245619412501
107000054,N13,0,0,28,79,19,134,3,5,0,0,0,0,석관동주민센터,127.061917,37.613393,용두(동대문구청),4850.245619412501
107000055,N13,33,20,34,18,0,0,0,0,0,0,0,0,석관동주민센터,127.061432,37.61344,용두(동대문구청),4836.55149343723
107000055,N13,0,0,0,0,28,25,38,17,7,23,0,0,석관동주민센터,127.061432,37.61344,용두(동대문구청),4836.55149343723
107000057,N13,0,0,0,0,0,0,32,111,38,213,11,55,석계역,127.067112,37.615104,용두(동대문구청),5230.736519384145
107000057,N13,0,0,134,154,65,154,11,25,0,0,0,0,석계역,127.067112,37.615104,용두(동대문구청),5230.736519384145
107000060,N51,46,44,48,18,0,0,0,0,0,0,0,0,종암사거리입구,127.0330443723,37.6014326326,신설동,3052.7614826740128
107000060,N51,0,0,0,0,28,9,24,10,10,3,0,0,종암사거리입구,127.0330443723,37.6014326326,신설동,3052.7614826740128
107000061,N51,0,0,0,0,0,0,3,12,18,64,61,37,종암사거리입구,127.033673,37.601095,신설동,3029.5919296262355
107000061,N51,0,0,13,48,9,62,11,22,0,0,0,0,종암사거리입구,127.033673,37.601095,신설동,3029.5919296262355
107000062,N51,43,7,90,6,0,0,0,0,0,0,0,0,종암동주민센터,127.0341075456,37.5994152643,용두(동대문구청),2841.549816878947
107000062,N51,0,0,0,0,28,7,22,9,9,1,0,0,종암동주민센터,127.0341075456,37.5994152643,용두(동대문구청),2841.549816878947
107000063,N51,0,0,11,99,11,91,5,46,0,0,0,0,종암동주민센터,127.034953,37.598373,용두(동대문구청),2718.134789919225
107000063,N51,0,0,0,0,0,0,26,35,20,59,10,48,종암동주민센터,127.034953,37.598373,용두(동대문구청),2718.134789919225
107000064,N51,104,23,78,31,0,2,0,0,0,0,0,0,숭례초교,127.0356811781,37.5948052663,용두(동대문구청),2317.765559769001
107000064,N51,0,0,0,0,48,12,55,5,12,4,0,0,숭례초교,127.0356811781,37.5948052663,용두(동대문구청),2317.765559769001
107000065,N51,0,0,0,0,0,0,2,73,3,127,1,71,숭례초등학교,127.036170198,37.5943969245,용두(동대문구청),2268.9728967446213
107000065,N51,0,0,15,179,16,193,10,96,0,0,0,0,숭례초등학교,127.036170198,37.5943969245,용두(동대문구청),2268.9728967446213
107000066,N51,0,0,0,0,38,8,66,9,25,7,0,0,고대앞,127.0348108154,37.5885636851,용두(동대문구청),1641.1508905764665
107000066,N51,137,15,135,18,3,0,0,0,0,0,0,0,고대앞,127.0348108154,37.5885636851,용두(동대문구청),1641.1508905764665
107000067,N51,123,22,89,21,11,2,0,0,0,0,0,0,우신향병원,127.0316104668,37.5851359404,신설동,1295.5877473689586
107000067,N51,0,0,0,0,43,6,54,9,34,6,0,0,우신향병원,127.0316104668,37.5851359404,신설동,1295.5877473689586
107000068,N51,0,0,0,0,90,14,122,7,30,4,0,0,안암오거리,127.029065,37.582482,신설동,934.9560257520029
107000068,N51,215,32,177,26,22,1,0,0,0,0,0,0,안암오거리,127.029065,37.582482,신설동,934.9560257520029
107000069,N51,17,29,15,35,15,12,0,0,0,0,0,0,대광초교,127.0250277117,37.5797066498,신설동,561.0150276432843
107000069,N51,0,0,0,0,11,16,24,18,10,6,0,0,대광초교,127.0250277117,37.5797066498,신설동,561.0150276432843
107000085,N15,0,0,0,0,43,46,60,59,25,23,0,0,삼선동주민센터,127.0143473137,37.5906107149,신설동,2012.1350332690956
107000085,N15,123,142,89,57,33,34,0,0,0,0,0,0,삼선동주민센터,127.0143473137,37.5906107149,신설동,2012.1350332690956
107000086,N15,0,0,0,0,0,0,22,131,28,92,7,13,삼선동주민센터,127.0147153546,37.5906917676,신설동,2004.895674942595
107000086,N15,0,0,42,71,61,187,0,0,0,0,0,0,삼선동주민센터,127.0147153546,37.5906917676,신설동,2004.895674942595
107000087,N15,80,57,62,43,59,16,0,0,0,0,0,0,성북구청.성북경찰서,127.017432,37.588152,신설동,1646.3358054475407
107000087,N15,0,0,0,0,41,19,63,28,14,8,0,0,성북구청.성북경찰서,127.017432,37.588152,신설동,1646.3358054475407
107000088,N15,0,0,27,121,37,190,0,0,0,0,0,0,성북구청.성북경찰서,127.0172299027,37.5886054063,신설동,1699.5367951209287
107000088,N15,0,0,0,0,0,0,18,150,28,58,3,7,성북구청.성북경찰서,127.0172299027,37.5886054063,신설동,1699.5367951209287
107000089,N15,102,78,52,42,25,14,0,0,0,0,0,0,보문역,127.0189209428,37.5858514183,신설동,1359.524897867054
107000089,N15,0,0,0,0,29,29,50,42,27,9,0,0,보문역,127.0189209428,37.5858514183,신설동,1359.524897867054
107000090,N15,2,3,38,133,81,219,0,0,0,0,0,0,보문역,127.01977,37.584875,신설동,1230.3069079189222
107000090,N15,0,0,0,0,0,0,102,161,29,47,1,2,보문역,127.01977,37.584875,신설동,1230.3069079189222
107000091,N15,0,0,0,0,24,20,34,25,63,8,0,0,보문동성당,127.0207962235,37.5823963244,신설동,941.8330792048099
107000091,N15,51,74,47,37,14,17,0,0,0,0,0,0,보문동성당,127.0207962235,37.5823963244,신설동,941.8330792048099
107000092,N15,2,2,23,84,13,154,0,0,0,0,0,0,보문동성당,127.0211155216,37.582398971,신설동,930.9223035532888
107000092,N15,0,0,0,0,0,0,17,180,5,69,0,4,보문동성당,127.0211155216,37.582398971,신설동,930.9223035532888
107000093,N15,50,120,30,106,15,37,0,0,0,0,0,0,보문동주민센터,127.0218634882,37.5804514958,신설동,706.3063028658447
107000093,N15,0,0,0,0,12,56,60,127,51,89,0,0,보문동주민센터,127.0218634882,37.5804514958,신설동,706.3063028658447
107000094,N15,1,9,34,70,41,119,0,0,0,0,0,0,보문동주민센터,127.022377,37.580047,신설동,647.1132699431182
107000094,N15,0,0,0,0,0,0,43,115,61,85,0,0,보문동주민센터,127.022377,37.580047,신설동,647.1132699431182
107000109,N51,0,0,0,0,29,11,21,7,0,0,0,0,북서울꿈의숲,127.045103,37.619247,용두(동대문구청),5058.420245446443
107000109,N51,38,7,24,8,0,0,0,0,0,0,6,12,북서울꿈의숲,127.045103,37.619247,용두(동대문구청),5058.420245446443
107000110,N51,0,0,0,0,0,0,1,27,5,16,25,7,북서울꿈의숲,127.045647,37.619118,용두(동대문구청),5050.3168811533305
107000110,N51,0,0,4,7,14,23,5,21,0,0,0,0,북서울꿈의숲,127.045647,37.619118,용두(동대문구청),5050.3168811533305
107000111,N51,6,4,11,1,0,0,0,0,0,0,0,0,장곡초교앞,127.047712,37.617652,용두(동대문구청),4917.221549096183
107000111,N51,0,0,0,0,23,8,21,5,0,0,0,0,장곡초교앞,127.047712,37.617652,용두(동대문구청),4917.221549096183
107000112,N51,0,0,0,0,0,0,15,23,48,44,30,4,장곡초교앞,127.0479421691,37.6177065388,용두(동대문구청),4926.725930026679
107000112,N51,0,0,3,9,5,64,2,30,0,0,0,0,장곡초교앞,127.0479421691,37.6177065388,용두(동대문구청),4926.725930026679
107000113,N51,35,2,19,4,0,0,0,0,0,0,0,0,하나은행장위동지점,127.0500209793,37.6162107764,용두(동대문구청),4800.263216471833
107000113,N51,0,0,0,0,33,13,54,7,0,0,0,0,하나은행장위동지점,127.0500209793,37.6162107764,용두(동대문구청),4800.263216471833
107000114,N51,0,0,0,0,0,0,0,28,2,62,0,26,하나은행장위동지점,127.050048,37.61643,용두(동대문구청),4824.526808844718
107000114,N51,0,0,2,18,4,39,0,20,0,0,0,0,하나은행장위동지점,127.050048,37.61643,용두(동대문구청),4824.526808844718
107000115,N51,6,1,16,2,0,0,0,0,0,0,0,0,장위동원천주유소,127.052571,37.614699,용두(동대문구청),4692.917596210531
107000115,N51,0,0,0,0,18,1,36,0,0,0,0,0,장위동원천주유소,127.052571,37.614699,용두(동대문구청),4692.917596210531
107000116,N51,0,0,0,0,0,0,1,35,0,44,0,24,장위동원천주유소,127.0529741295,37.6146307869,용두(동대문구청),4695.461610880866
107000116,N51,0,0,1,28,0,55,2,32,0,0,0,0,장위동원천주유소,127.0529741295,37.6146307869,용두(동대문구청),4695.461610880866
107000117,N51,1,6,4,4,0,0,0,0,0,0,0,0,장위2동주민센터,127.0555322537,37.6120921548,용두(동대문구청),4497.834551199595
107000117,N51,0,0,0,0,2,4,0,5,0,0,0,0,장위2동주민센터,127.0555322537,37.6120921548,용두(동대문구청),4497.834551199595
107000119,N13,185,58,116,90,0,0,0,0,0,0,0,0,돌곶이역,127.0575578503,37.6102045872,용두(동대문구청),4368.764329232062
107000119,N13,0,0,0,0,71,93,68,28,47,17,0,0,돌곶이역,127.0575578503,37.6102045872,용두(동대문구청),4368.764329232062
107000120,N51,0,0,0,0,0,0,14,41,10,69,3,19,돌곶이역,127.056203,37.611744,용두(동대문구청),4482.319509893741
107000120,N51,0,0,6,26,44,116,5,66,0,0,0,0,돌곶이역,127.056203,37.611744,용두(동대문구청),4482.319509893741
107000121,N13,55,20,38,35,0,0,0,0,0,0,0,0,석관시장,127.0590704145,37.6086897394,용두(동대문구청),4270.878960741734
107000121,N13,0,0,0,0,21,24,15,12,26,4,0,0,석관시장,127.0590704145,37.6086897394,용두(동대문구청),4270.878960741734
107000122,N13,0,0,0,0,0,0,8,93,21,81,1,13,석관시장,127.059062,37.609002,용두(동대문구청),4301.81653808327
107000122,N13,1,3,9,122,7,120,0,12,0,0,0,0,석관시장,127.059062,37.609002,용두(동대문구청),4301.81653808327
107000123,N13,35,14,40,19,0,0,0,0,0,0,0,0,석관동새마을금고,127.0604,37.607457,용두(동대문구청),4201.7293849343305
107000123,N13,0,0,0,0,14,14,19,4,13,7,0,0,석관동새마을금고,127.0604,37.607457,용두(동대문구청),4201.7293849343305
107000124,N13,0,0,0,0,0,0,1,59,4,42,1,8,석관동새마을금고,127.0609375732,37.6072717639,용두(동대문구청),4206.128237009106
107000124,N13,0,0,8,66,4,51,0,8,0,0,0,0,석관동새마을금고,127.0609375732,37.6072717639,용두(동대문구청),4206.128237009106
107000125,N13,44,48,58,19,0,0,0,0,0,0,0,0,한국예술종합학교,127.0618293174,37.6056471604,용두(동대문구청),4088.6004033059535
107000125,N13,0,0,0,0,53,15,40,10,61,7,0,0,한국예술종합학교,127.0618293174,37.6056471604,용두(동대문구청),4088.6004033059535
107000126,N13,0,0,0,0,0,0,5,44,19,44,8,3,한국예술종합학교,127.062017,37.605762,용두(동대문구청),4108.045606795101
107000126,N13,1,0,10,87,12,91,1,6,0,0,0,0,한국예술종합학교,127.062017,37.605762,용두(동대문구청),4108.045606795101
107000168,N31,0,0,0,0,71,4,66,5,0,0,0,0,정릉입구.정릉역,127.0135090711,37.6024257513,신설동,3249.629297296591
107000168,N31,44,1,35,3,0,0,0,0,0,0,0,0,정릉입구.정릉역,127.0135090711,37.6024257513,신설동,3249.629297296591
107000169,N31,0,0,0,0,0,0,0,46,1,88,0,49,정릉입구.정릉역,127.013502,37.602875,신설동,3297.157732368516
107000169,N31,0,0,1,86,6,211,3,86,0,0,0,0,정릉입구.정릉역,127.013502,37.602875,신설동,3297.157732368516
107000170,N31,0,0,0,0,20,4,29,6,1,1,0,0,아리랑고개.아리랑시네미디어센터,127.0137784395,37.6006317832,신설동,3053.5012461494844
107000170,N31,22,7,18,0,0,0,0,0,0,0,0,0,아리랑고개.아리랑시네미디어센터,127.0137784395,37.6006317832,신설동,3053.5012461494844
107000171,N31,0,0,0,0,0,0,4,27,13,47,23,28,아리랑고개.아리랑시네미디어센터,127.013738,37.600468,신설동,3037.5264693906756
107000171,N31,0,0,2,53,4,152,2,37,0,0,0,0,아리랑고개.아리랑시네미디어센터,127.013738,37.600468,신설동,3037.5264693906756
107000172,N31,0,0,0,0,16,28,40,26,6,2,0,0,돈암2동주민센터입구.흥천사,127.015117,37.596722,신설동,2605.0202465470893
107000172,N31,18,28,8,11,0,0,0,0,0,0,0,0,돈암2동주민센터입구.흥천사,127.015117,37.596722,신설동,2605.0202465470893
107000173,N31,0,0,3,20,8,59,5,16,0,0,0,0,돈암2동주민센터입구.흥천사,127.015603,37.596197,신설동,2535.702094033839
107000173,N31,0,0,0,0,0,0,0,11,18,19,2,24,돈암2동주민센터입구.흥천사,127.015603,37.596197,신설동,2535.702094033839
107000174,N31,0,0,0,0,52,81,24,29,2,11,0,0,성신여대입구역,127.016139,37.59374,신설동,2263.267387161956
107000174,N31,65,44,26,22,0,0,0,0,0,0,0,0,성신여대입구역,127.016139,37.59374,신설동,2263.267387161956
107000175,N31,0,0,205,109,279,279,104,148,0,0,0,0,성신여대입구역,127.016419,37.593748,신설동,2255.5156981604596
107000175,N31,0,0,0,0,0,0,102,101,117,157,18,109,성신여대입구역,127.016419,37.593748,신설동,2255.5156981604596
108000001,N15,226,66,86,36,0,0,0,0,0,0,0,0,수유3동우체국,127.029165,37.641345,신설동,7410.53418631662
108000001,N15,0,0,0,0,204,50,263,96,0,9,0,0,수유3동우체국,127.029165,37.641345,신설동,7410.53418631662
108000001,N16,132,96,132,92,0,0,0,0,0,0,0,0,수유3동우체국,127.029165,37.641345,신설동,7410.53418631662
108000001,N16,0,0,0,0,53,41,80,45,45,7,0,0,수유3동우체국,127.029165,37.641345,신설동,7410.53418631662
108000002,N15,0,0,0,0,0,0,32,160,21,134,6,43,수유3동우체국,127.02883,37.640892,신설동,7358.951038987635
108000002,N15,0,0,27,37,54,227,17,59,0,0,0,0,수유3동우체국,127.02883,37.640892,신설동,7358.951038987635
108000002,N16,0,0,0,0,0,0,42,115,162,187,32,53,수유3동우체국,127.02883,37.640892,신설동,7358.951038987635
108000002,N16,0,0,7,45,72,211,47,119,0,0,0,0,수유3동우체국,127.02883,37.640892,신설동,7358.951038987635
108000003,N15,0,0,0,0,211,30,126,27,31,5,0,0,수유역,127.0239950106,37.6365324921,신설동,6868.712312322959
108000003,N15,316,96,123,23,0,0,0,0,0,0,0,0,수유역,127.0239950106,37.6365324921,신설동,6868.712312322959
108000003,N16,144,64,150,57,0,0,0,0,0,0,0,0,수유역,127.0239950106,37.6365324921,신설동,6868.712312322959
108000003,N16,0,0,0,0,72,27,76,20,33,6,0,0,수유역,127.0239950106,37.6365324921,신설동,6868.712312322959
108000004,N15,0,0,115,202,205,929,60,272,0,0,0,0,수유역.강북구청,127.025327,37.637582,신설동,6984.445023136363
108000004,N15,0,0,0,0,0,0,161,690,111,531,52,209,수유역.강북구청,127.025327,37.637582,신설동,6984.445023136363
108000004,N16,0,0,0,0,0,0,213,409,526,634,180,183,수유역.강북구청,127.025327,37.637582,신설동,6984.445023136363
108000004,N16,0,0,60,205,306,889,129,310,0,0,0,0,수유역.강북구청,127.025327,37.637582,신설동,6984.445023136363
108000005,N15,0,0,0,0,130,43,158,33,51,9,0,0,수유시장.성신여대미아캠퍼스앞,127.0241719892,37.6312262117,신설동,6279.606516424558
108000005,N15,218,158,91,32,0,0,0,0,0,0,0,0,수유시장.성신여대미아캠퍼스앞,127.0241719892,37.6312262117,신설동,6279.606516424558
108000005,N16,125,110,183,113,0,1,0,0,0,0,0,0,수유시장.성신여대미아캠퍼스앞,127.0241719892,37.6312262117,신설동,6279.606516424558
108000005,N16,0,0,0,0,44,37,107,28,17,6,0,0,수유시장.성신여대미아캠퍼스앞,127.0241719892,37.6312262117,신설동,6279.606516424558
108000006,N15,0,0,0,0,0,0,14,323,15,216,7,65,수유시장.성신여대미아캠퍼스앞,127.0246442208,37.6303451749,신설동,6181.38353371429
108000006,N15,0,0,5,101,29,423,5,92,0,0,0,0,수유시장.성신여대미아캠퍼스앞,127.0246442208,37.6303451749,신설동,6181.38353371429
